Ano;Munic;Munícipio;Escolcod;NomeEscola;Indiv;Populacao;PIB;IDHM;PIBPer;INVperc;Turma;Alunos;Professores;Investimento;TAMesc;Numero_escolas_trabalha;Tipo_escola;Niveis_escola;Idade;Formação;Contrato;Tempo_Escola;Tempo_profissão;Hrs_semanais;Supervisiona;Licença_2semanas;Licença_ano;ISP;CACF;VSP;ARE;DED;ARS;AED;Engage;Exaust;Cynism
0,00;9;Passo Fundo;37;E.M.E.F. Benoni Rosado;525;203275;39737,73;0,776;0,20;2928,18;10;213;16;595226766,07;1,80;2;1;2;51;2;1;17;25;999;2;1;1;5,00;6,00;5,33;3,40;2,40;3,20;4,40;5,56;3,20;0,20
0,00;9;Passo Fundo;37;E.M.E.F. Benoni Rosado;526;203275;39737,73;0,776;0,20;2928,18;10;213;16;595226766,07;1,80;2;1;2;65;1;1;4;25;20;1;1;1;5,83;5,50;6,67;4,60;3,20;3,80;4,00;4,67;2,20;0,20
0,00;9;Passo Fundo;37;E.M.E.F. Benoni Rosado;527;203275;39737,73;0,776;0,20;2928,18;10;213;16;595226766,07;1,80;1;1;2;51;2;1;17;24;20;2;1;1;6,00;7,00;6,00;4,20;2,60;3,00;4,00;5,89;3,80;1,00
1,00;9;Passo Fundo;37;E.M.E.F. Benoni Rosado;523;203275;39737,73;0,776;0,20;2928,18;10;213;16;595226766,07;1,80;1;1;2;57;8;1;8;25;20;1;1;1;5,67;6,50;6,33;5,00;2,60;4,00;5,00;6,00;1,40;0,40
1,00;9;Passo Fundo;37;E.M.E.F. Benoni Rosado;524;203275;39737,73;0,776;0,20;2928,18;10;213;16;595226766,07;1,80;1;1;2;67;2;1;4;14;999;1;1;2;5,67;6,00;5,00;3,50;3,20;3,00;3,20;4,89;2,60;2,00
1,00;9;Passo Fundo;37;E.M.E.F. Benoni Rosado;525;203275;39737,73;0,776;0,20;2928,18;10;213;16;595226766,07;1,80;2;1;2;53;2;1;20;27;60;2;1;2;4,50;5,50;5,67;3,80;2,75;3,40;3,80;5,78;1,80;1,60
1,00;9;Passo Fundo;37;E.M.E.F. Benoni Rosado;526;203275;39737,73;0,776;0,20;2928,18;10;213;16;595226766,07;1,80;2;1;2;67;2;1;8;40;32;1;1;1;7,00;7,00;6,00;4,80;3,40;4,00;4,60;5,56;4,00;3,00
1,00;9;Passo Fundo;37;E.M.E.F. Benoni Rosado;527;203275;39737,73;0,776;0,20;2928,18;10;213;16;595226766,07;1,80;1;1;2;51;2;1;20;26;20;2;1;1;7,00;7,00;6,00;4,40;3,00;4,00;4,60;6,00;3,60;1,20
0,00;12;Tapejara;38;E.M.E.F. Benvenuta Sebben;835;24111;34946,93;0,760;1,45;3337,30;11;153;18;80465628,82;1,76;1;1;2;48;2;1;2;27;40;2;2;1;6,17;6,50;6,33;3,80;3,20;4,00;4,60;5,11;2,40;0,80
0,00;12;Tapejara;38;E.M.E.F. Benvenuta Sebben;836;24111;34946,93;0,760;1,45;3337,30;11;153;18;80465628,82;1,76;2;1;2;23;7;3;2;6;20;1;1;1;4,17;7,00;5,67;4,60;1,80;2,20;2,60;5,56;2,00;1,00
0,00;12;Tapejara;38;E.M.E.F. Benvenuta Sebben;837;24111;34946,93;0,760;1,45;3337,30;11;153;18;80465628,82;1,76;1;1;2;30;2;1;6;6;40;2;1;1;6,67;6,00;5,00;4,40;1,40;5,00;4,60;5,78;2,60;0,20
0,00;12;Tapejara;38;E.M.E.F. Benvenuta Sebben;838;24111;34946,93;0,760;1,45;3337,30;11;153;18;80465628,82;1,76;1;1;2;40;2;1;1;12;8;2;1;1;6,00;6,50;5,33;3,80;2,20;4,20;4,80;6,00;1,40;0,00
1,00;12;Tapejara;38;E.M.E.F. Benvenuta Sebben;835;24111;34946,93;0,760;1,45;3337,30;11;153;18;80465628,82;1,76;1;1;2;49;2;1;10;29;40;1;1;1;6,00;5,00;6,00;4,00;1,40;3,60;4,00;5,11;1,60;1,40
1,00;12;Tapejara;38;E.M.E.F. Benvenuta Sebben;836;24111;34946,93;0,760;1,45;3337,30;11;153;18;80465628,82;1,76;2;1;2;24;2;2;3;7;40;1;1;1;5,17;6,50;5,33;4,60;1,40;2,20;3,20;5,44;3,60;1,20
1,00;12;Tapejara;38;E.M.E.F. Benvenuta Sebben;837;24111;34946,93;0,760;1,45;3337,30;11;153;18;80465628,82;1,76;1;1;2;31;2;1;9;9;40;1;1;2;7,00;7,00;7,00;4,60;2,20;3,00;4,20;5,22;5,20;2,00
1,00;12;Tapejara;38;E.M.E.F. Benvenuta Sebben;838;24111;34946,93;0,760;1,45;3337,30;11;153;18;80465628,82;1,76;1;1;2;42;2;1;2;14;12;1;1;1;5,83;6,50;5,33;3,80;2,00;4,00;4,60;5,56;4,00;1,40
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;31;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;31;2;1;5;6;20;2;1;1;6,17;5,50;5,67;4,00;2,00;3,40;4,00;5,33;3,20;0,20
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;32;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;35;2;1;9;10;40;1;1;1;6,17;6,00;5,67;4,40;2,60;2,00;2,80;4,78;5,60;0,60
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;33;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;45;2;1;6;999;20;1;1;1;5,83;6,50;5,00;3,20;2,40;2,20;3,40;5,33;5,20;1,80
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;34;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;49;2;1;16;31;20;1;1;1;6,00;6,00;6,00;4,20;2,60;2,80;2,60;6,00;1,40;0,00
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;35;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;33;2;1;3;3;20;1;1;1;5,83;6,50;5,00;4,20;3,20;2,60;3,80;4,89;3,80;1,00
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;36;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;50;2;1;4;4;20;1;1;1;5,67;6,00;5,33;4,00;2,40;3,00;3,80;5,78;2,60;0,00
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;37;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;1;40;2;3;9;9;40;1;1;1;5,17;5,50;4,67;4,60;2,60;3,80;3,60;4,22;5,20;1,00
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;38;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;37;1;1;7;13;40;2;1;1;5,20;6,00;4,67;3,80;2,00;3,00;2,80;5,67;3,20;0,40
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;39;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;36;2;1;15;15;40;1;1;2;5,17;4,00;4,00;3,80;2,80;2,40;3,00;3,44;5,20;2,40
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;40;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;45;1;1;2;22;40;1;1;1;5,67;4,50;2,67;3,60;3,40;1,60;2,40;4,00;2,60;3,20
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;41;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;32;2;1;1;999;20;1;1;1;5,17;3,00;5,67;4,20;3,20;2,40;3,20;4,33;3,40;0,60
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;42;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;43;2;1;6;24;20;1;1;1;7,00;6,50;6,00;4,60;2,80;2,80;4,40;5,89;3,80;1,20
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;43;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;53;1;1;6;30;40;2;1;1;5,83;6,00;6,00;4,40;1,00;4,00;5,00;6,00;0,40;0,00
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;44;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;36;2;1;7;16;40;1;1;1;5,00;5,00;5,00;4,00;2,60;2,80;3,40;5,00;4,60;0,60
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;45;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;36;1;1;5;5;20;1;1;1;5,83;3,50;4,33;4,00;2,00;1,60;3,80;1,44;6,00;2,80
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;46;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;54;2;1;19;22;17;1;1;1;5,67;6,00;4,00;4,20;3,20;3,40;3,00;3,67;3,00;2,60
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;47;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;48;2;1;9;9;20;1;1;1;7,00;6,50;6,33;4,60;2,80;3,00;4,40;6,00;3,40;1,20
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;48;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;32;2;1;4;6;999;1;1;1;5,50;6,00;4,33;3,20;2,80;3,20;3,20;4,33;4,40;2,00
0,00;2;Erechim;39;E.M.E.F. Caras Pintadas;49;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;47;2;1;3;3;20;1;1;1;6,67;7,00;6,33;4,80;4,00;4,00;4,80;5,78;0,80;0,20
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;31;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;32;2;1;7;7;20;2;1;1;5,67;5,00;5,67;4,00;2,20;3,00;3,80;4,78;4,80;1,40
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;32;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;36;2;1;10;12;40;1;1;1;5,50;5,00;6,00;4,40;3,20;4,00;4,00;4,78;3,80;1,40
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;33;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;45;2;1;7;20;40;1;1;1;5,00;6,00;5,00;4,20;2,80;2,80;3,40;5,00;5,40;1,60
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;34;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;50;2;1;3;7;20;1;1;1;6,67;6,50;7,00;4,80;4,80;4,40;4,20;6,00;2,60;0,00
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;35;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;34;2;1;4;9;40;1;1;1;6,00;7,00;5,67;4,20;2,60;2,40;3,80;5,22;2,20;1,00
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;36;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;51;2;1;4;4;20;1;1;1;6,00;5,50;5,33;4,00;4,20;4,00;3,60;5,78;0,20;0,00
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;37;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;40;2;1;11;23;40;1;1;1;6,00;6,00;6,00;4,20;3,00;4,20;4,20;4,78;1,00;0,40
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;38;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;38;6;1;8;14;48;2;1;1;5,17;6,00;5,33;3,60;2,60;2,80;3,60;5,00;3,20;2,20
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;39;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;37;2;1;16;16;40;1;1;1;5,50;4,50;4,00;3,60;2,60;2,80;3,00;4,78;4,20;1,80
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;40;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;46;1;1;4;22;40;1;1;1;4,17;5,00;4,00;2,80;2,60;1,40;1,60;2,44;3,60;4,40
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;41;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;32;2;3;2;5;40;1;1;1;6,00;5,00;5,67;3,80;3,80;3,00;3,00;4,56;2,60;0,00
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;42;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;45;2;1;6;25;20;1;1;1;6,33;5,00;4,00;4,60;2,00;2,20;4,20;5,44;5,00;2,00
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;43;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;54;1;1;7;30;40;2;1;1;5,67;5,00;5,67;4,20;1,40;2,80;4,00;5,78;0,00;0,00
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;44;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;37;2;1;7;15;20;1;1;1;4,83;5,00;3,67;3,60;2,80;2,40;2,80;3,11;4,20;0,00
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;45;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;37;2;1;6;7;40;1;1;1;5,33;5,50;4,33;3,40;3,20;2,40;2,60;4,22;5,20;1,40
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;46;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;53;2;1;20;23;40;1;1;1;4,33;6,00;4,00;3,60;3,20;2,80;3,40;3,00;3,20;1,80
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;47;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;49;2;1;10;10;20;1;1;1;6,50;5,00;4,00;4,60;2,00;2,40;4,20;5,44;4,40;1,60
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;48;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;1;1;2;33;2;1;6;8;40;1;1;1;6,00;6,00;3,00;3,40;2,80;3,00;3,40;4,67;5,60;0,20
1,00;2;Erechim;39;E.M.E.F. Caras Pintadas;49;105862;41645,09;0,776;0,39;2861,34;64;647;54;302907244,07;7,43;2;1;2;48;2;1;3;28;20;1;1;1;7,00;7,00;7,00;4,80;3,80;4,60;4,40;5,89;5,20;0,00
0,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;272;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;5;1;2;32;1;2;1;5;40;1;1;2;5,17;4,50;6,33;4,60;2,20;3,40;3,20;5,56;2,80;0,40
0,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;273;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;2;47;2;1;18;28;35;1;1;2;6,33;6,50;5,00;4,40;2,60;2,60;3,20;4,89;4,40;2,60
0,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;274;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;1;49;2;1;9;30;40;1;1;1;5,33;6,00;5,00;4,80;1,80;2,80;3,80;4,89;5,00;2,20
0,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;275;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;2;42;2;1;9;24;20;1;1;1;5,33;7,00;4,33;3,20;3,20;2,40;2,60;4,44;5,80;4,60
0,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;276;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;1;38;2;1;18;18;20;1;1;1;6,33;6,50;6,00;4,40;3,00;3,20;3,40;4,89;4,20;2,20
0,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;277;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;2;1;1;43;2;1;22;23;40;1;1;1;6,33;7,00;6,00;4,60;4,00;4,00;4,00;6,00;1,40;0,00
0,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;278;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;1;50;2;1;8;32;40;2;2;1;5,33;6,00;5,33;4,60;2,20;3,40;5,00;5,22;3,80;0,20
1,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;272;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;5;1;999;33;6;2;2;4;50;1;1;1;5,67;4,00;5,67;4,40;3,20;3,00;2,80;5,33;2,20;0,20
1,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;273;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;5;48;2;1;19;29;35;1;1;1;4,83;4,50;5,00;5,00;2,75;3,00;3,80;4,67;4,20;1,20
1,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;274;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;1;50;2;1;10;31;40;1;1;1;5,83;6,50;6,00;4,40;3,25;3,40;3,60;5,56;2,40;0,00
1,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;275;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;5;43;2;1;10;25;20;1;1;2;5,00;7,00;5,00;3,60;3,20;2,80;2,80;3,22;5,60;4,20
1,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;276;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;5;39;2;1;20;20;20;1;1;1;5,67;5,50;5,00;3,80;3,00;3,60;3,80;4,22;5,40;4,60
1,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;277;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;2;1;5;44;2;1;23;24;40;1;1;1;6,00;6,50;5,67;4,00;3,20;3,20;3,00;5,89;3,20;0,00
1,00;5;Getúlio Vargas;40;E.M.E.F. Cônego Olejnik;278;16212;27477,20;0,746;1,69;3069,64;8;86;20;49764934,59;1,49;1;1;5;51;2;1;10;33;40;2;1;1;6,00;6,00;5,33;4,00;2,60;4,00;4,40;5,78;1,00;0,00
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;50;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;56;5;1;17;4;50;1;1;1;4,83;6,50;4,33;3,80;3,00;3,60;3,20;5,11;2,60;0,20
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;51;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;40;2;1;19;20;20;2;1;1;7,00;4,00;7,00;3,60;1,60;4,20;3,20;4,67;1,60;0,00
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;52;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;31;2;1;6;8;40;1;1;1;6,17;6,50;6,00;4,00;2,80;2,60;3,20;4,89;2,40;0,20
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;53;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;65;1;1;20;30;40;1;1;1;6,67;7,00;5,67;4,20;2,20;3,00;4,80;5,89;1,00;1,80
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;54;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;68;1;1;15;49;20;1;1;1;4,67;6,50;6,00;4,20;3,60;3,80;4,20;5,56;0,40;0,20
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;55;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;2;0;1;1;15;40;2;1;1;5,50;5,00;5,33;4,00;3,40;3,40;3,80;4,67;4,00;0,40
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;56;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;40;2;1;1;20;40;1;1;1;6,17;6,00;5,67;3,60;2,60;2,60;3,60;5,00;2,00;4,20
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;57;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;39;2;1;17;17;40;1;1;2;7,00;6,50;5,67;4,00;3,00;3,60;3,20;4,56;4,40;1,60
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;58;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;44;1;1;18;23;40;1;1;1;7,00;7,00;5,33;4,80;4,20;4,80;5,00;5,89;4,60;3,00
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;59;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;24;6;1;2;5;40;2;1;1;5,17;6,00;5,33;4,00;2,20;3,40;3,60;5,56;4,00;0,20
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;60;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;32;3;1;14;15;40;1;1;2;6,00;7,00;3,00;4,00;2,60;2,80;3,60;4,22;4,40;1,40
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;61;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;53;2;1;6;15;40;1;1;1;6,17;7,00;6,00;4,75;3,00;1,80;4,20;5,25;0,80;0,40
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;62;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;51;2;1;16;22;40;1;1;1;6,50;7,00;5,67;4,20;2,80;3,40;3,25;5,00;3,20;3,80
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;63;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;44;2;1;15;15;40;1;1;1;4,00;3,50;4,00;3,20;3,00;2,00;2,20;3,67;1,80;3,00
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;64;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;28;5;1;1;9;40;1;1;1;6,50;3,50;5,33;3,80;3,40;3,20;3,80;4,89;5,00;0,00
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;65;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;40;2;1;17;19;40;1;1;2;6,33;4,50;6,33;4,60;3,40;3,80;3,20;5,11;1,80;0,60
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;66;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;34;2;1;15;15;40;1;1;1;5,00;7,00;5,67;4,00;3,00;3,20;3,00;4,11;4,20;0,80
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;67;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;45;1;1;1;3;32;1;1;1;6,33;7,00;6,67;5,00;3,20;3,60;3,60;6,00;1,00;0,40
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;68;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;36;2;1;7;9;40;1;1;1;6,00;6,00;4,33;4,20;3,00;2,60;2,80;5,11;5,00;0,60
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;69;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;40;2;1;13;13;40;2;1;1;7,00;7,00;7,00;4,20;3,40;3,40;4,60;3,33;4,80;1,00
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;70;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;35;2;1;1;9;40;2;1;1;6,17;3,50;6,00;4,40;2,00;4,40;4,20;6,00;1,00;0,00
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;71;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;20;5;1;0;3;20;1;1;1;6,17;4,00;4,67;4,60;4,20;2,20;2,40;4,11;4,00;3,40
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;72;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;31;1;1;7;9;40;2;1;1;6,33;6,00;5,67;4,60;2,80;3,40;4,20;5,67;2,40;0,00
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;73;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;43;2;1;4;24;40;1;1;1;7,00;7,00;6,00;4,40;3,80;3,80;4,80;5,44;2,60;0,60
0,00;2;Erechim;41;E.M.E.F. Cristo Rei;74;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;2;63;1;1;2;8;20;1;2;2;6,00;6,00;6,00;4,40;2,60;3,20;4,00;5,78;1,20;0,20
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;50;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;5;57;5;1;18;32;40;1;1;1;5,67;6,00;5,00;4,00;3,00;3,40;3,20;5,67;3,20;0,20
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;51;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;5;41;2;1;20;20;20;1;1;2;6,67;7,00;6,00;3,60;2,80;3,60;2,60;5,22;3,00;0,00
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;52;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;2;32;2;1;3;999;40;1;2;1;5,17;4,00;5,00;3,80;3,20;2,40;3,20;4,89;4,20;1,60
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;53;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;5;66;2;1;22;27;40;1;1;1;5,67;6,50;6,33;4,60;3,60;3,60;4,60;4,78;2,40;2,00
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;54;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;5;68;1;1;17;40;4;1;1;1;5,50;6,00;6,00;4,40;4,40;4,00;4,40;4,78;4,80;5,40
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;55;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;5;38;2;1;2;16;999;2;1;1;5,67;5,00;5,67;4,75;3,40;3,40;4,40;4,78;3,00;1,00
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;56;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;5;41;2;1;2;21;34;1;1;1;6,17;7,00;4,67;4,20;3,00;2,00;2,40;4,22;4,20;1,60
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;57;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;2;1;5;40;2;1;18;18;20;1;1;1;6,00;6,00;5,00;3,20;3,00;3,20;2,80;4,33;4,60;2,80
1,00;2;Erechim;41;E.M.E.F. Cristo Rei;58;105862;41645,09;0,776;0,39;2861,34;36;433;44;302907244,07;4,94;1;1;5;45;1;1;17;24;8;1;1;1;7,00;3,00;7,00;4,80;4,00;3,40;4,25;5,78;4,20;0,20
